,Gen,PV,Wind,P2H,Sto,re_fraction,ex_el_fraction,ex_heat_fraction,p2h_heat_fraction,total_co2,energy_cost,system_anpv,total_system_costs
1109,28,271.17215899831444,359.5811346490246,122.45977078545332,169.31473286919868,0.846200873442892,0.15379912655710815,0.5540156847755365,0.44598431522446347,75.25854117707745,-5374.74416725003,157363.0988365736,151988.35466932357
1110,28,113.94003783782287,353.59651935392804,142.23852168844047,7.993547830363269,0.7681494969889154,0.23185050301108473,0.5707401638940834,0.42925983610591656,93.78802509623223,-1372.838305660487,126636.55892741309,125263.72062175261
1111,28,119.13603542018262,260.70848704485223,56.15158103001067,122.5827852636853,0.7440961389800022,0.2559038610199978,0.7696641126442506,0.2303358873557494,108.02197650977372,2964.1269531867897,103312.11668272274,106276.24363590953
1112,28,270.650265863753,374.07534126748163,144.46849262096228,5.24939054907486,0.8116085292583481,0.1883914707416521,0.519570523114758,0.48042947688524196,81.33865590953687,-5747.974804497386,156151.47698553628,150403.5021810389
1113,28,65.15092490908998,302.77435185502014,11.008381761961836,7.714098321519415,0.7084723179963661,0.291527682003634,0.9235323181009155,0.07646768189908448,121.47252769374943,860.2259907945432,102365.99248797286,103226.2184787674
1114,28,15.10753972222551,158.7768985028652,1.4305127883884978,3.704143165171905,0.4929628550003534,0.5070371449996466,0.9921065907084412,0.007893409291558795,162.73883411454713,11261.444785621294,53372.37962369635,64633.82440931765
1115,28,29.714191472337163,33.55563005087899,76.00946299827343,28.003914585840562,0.1665711478446238,0.8334288521553761,0.927215717003912,0.07278428299608797,222.33948055483108,18936.52569792484,22021.534172858966,40958.05987078381
1116,28,58.8142801797721,163.36505916169446,42.57808577676399,4.273903436564993,0.5610985910066313,0.4389014089933688,0.8672797313629426,0.13272026863705744,147.57653133895428,10423.565402562403,62060.50207242891,72484.06747499132
1117,28,113.46482006376745,205.8167064235363,86.478304471895,115.7651185742647,0.6850073404078398,0.31499265959216016,0.7721143330547331,0.2278856669452669,120.13136653124741,6556.775347249942,87095.26620418827,93652.04155143822
1118,28,261.90372913694944,227.64883039678415,122.45977078545332,397.29248538605253,0.8141719341705735,0.18582806582942665,0.6846352758197773,0.31536472418022266,89.34240552886388,2041.2811610368794,126172.52545595,128213.80661698688
1119,28,119.13603542018262,235.01388016462025,56.20636615652344,80.60434639779025,0.7143883317654749,0.285611668234525,0.7869312698180321,0.21306873018196792,114.77144726865961,4630.335572381118,94528.10036173128,99158.4359341124
1120,29,267.7387701485673,374.07534126748163,107.09126431289562,293.3707474287112,0.8715144028490861,0.12848559715091376,0.5602717566914123,0.43972824330858773,69.86949104596052,-6476.235300560508,164988.94987042338,158512.71456986287
1121,29,26.382959085488668,132.5357724774966,42.57808577676399,4.035745214700437,0.464425419306668,0.535574580693332,0.895117570642813,0.10488242935718695,166.55596945563835,12974.06413104927,48341.9316210009,61315.99575205017
1122,29,16.809372574781243,161.78601411230255,130.84490721672995,146.33218415810876,0.5200961834460237,0.4799038165539763,0.801955190500396,0.198044809499604,154.2034141831523,11083.501187881464,61749.9144852773,72833.41567315877
